CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP5 (Mem de Sá);2007;8;0.00010834236186348862;-22.909893;-43.184305;Mem de Sá;8/2007
CISP5 (Mem de Sá);2007;9;0.00016240796881767;-22.909893;-43.184305;Mem de Sá;9/2007
CISP5 (Mem de Sá);2007;10;8.115346119511998e-05;-22.909893;-43.184305;Mem de Sá;10/2007
CISP5 (Mem de Sá);2007;11;0.000351436835987132;-22.909893;-43.184305;Mem de Sá;11/2007
CISP5 (Mem de Sá);2007;12;0.00016210082671421625;-22.909893;-43.184305;Mem de Sá;12/2007
CISP5 (Mem de Sá);2008;1;0.0002969922782007668;-22.909893;-43.184305;Mem de Sá;1/2008
CISP5 (Mem de Sá);2008;2;5.3963628514381306e-05;-22.909893;-43.184305;Mem de Sá;2/2008
CISP5 (Mem de Sá);2008;3;0.00021572064176890926;-22.909893;-43.184305;Mem de Sá;3/2008
CISP5 (Mem de Sá);2008;4;0.0001616858444043224;-22.909893;-43.184305;Mem de Sá;4/2008
CISP5 (Mem de Sá);2008;5;5.386189809328881e-05;-22.909893;-43.184305;Mem de Sá;5/2008
CISP5 (Mem de Sá);2008;6;8.074066099687803e-05;-22.909893;-43.184305;Mem de Sá;6/2008
CISP5 (Mem de Sá);2008;7;5.37952552584862e-05;-22.909893;-43.184305;Mem de Sá;7/2008
